GeneID	Length	accepted_hits.bam
KH2013:KH.C1.286	4995	44
KH2013:KH.C1.560	243	0
KH2013:KH.C1.907	1206	11
KH2013:KH.C1.1180	5846	2475
KH2013:KH.C1.526	2967	544
KH2013:KH.C1.183	1497	44
KH2013:KH.C1.172	2479	6199
KH2013:KH.C1.969	681	5
KH2013:KH.C1.655	2801	334
KH2013:KH.C1.962	2944	854
KH2013:KH.C1.403	406	3
KH2013:KH.C1.881	2324	83
KH2013:KH.C1.1034	1695	54
KH2013:KH.C1.165	1434	700
KH2013:KH.C1.709	986	4
KH2013:KH.C1.841	1578	53
KH2013:KH.C1.1238	2918	1367
KH2013:KH.C1.443	1155	23
KH2013:KH.C1.914	1565	87
KH2013:KH.C1.150	1240	836
KH2013:KH.C1.771	2816	16
KH2013:KH.C1.110	2303	272
KH2013:KH.C1.831	638	382
KH2013:KH.C1.997	4129	2546
KH2013:KH.C1.781	1913	3
KH2013:KH.C1.15	2872	49
KH2013:KH.C1.344	2410	65
KH2013:KH.C1.269	1831	443
KH2013:KH.C1.1208	2155	152
KH2013:KH.C1.208	5895	42
KH2013:KH.C1.1011	1588	818
KH2013:KH.C1.230	1226	486
KH2013:KH.C1.516	1660	73
KH2013:KH.C1.897	1671	151
KH2013:KH.C1.821	920	280
KH2013:KH.C1.329	907	27734
KH2013:KH.C1.301	1586	418
KH2013:KH.C1.1197	2048	192
KH2013:KH.C1.593	2345	86
KH2013:KH.C1.1300	2984	1285
KH2013:KH.C1.582	1789	20
KH2013:KH.C1.78	1007	288
KH2013:KH.C1.1225	1437	32
KH2013:KH.C1.671	697	43
KH2013:KH.C1.287	2021	15234
KH2013:KH.C1.869	1328	33
KH2013:KH.C1.1216	1198	1603
KH2013:KH.C1.1220	2152	6
KH2013:KH.C1.791	6664	370
KH2013:KH.C1.1166	1663	21
KH2013:KH.C1.1253	698	18
KH2013:KH.C1.139	1118	361
KH2013:KH.C1.631	3832	2902
KH2013:KH.C1.130	2557	1436
KH2013:KH.C1.608	3738	284
KH2013:KH.C1.1246	640	3
KH2013:KH.C1.1202	6444	2698
KH2013:KH.C1.318	611	5
KH2013:KH.C1.1156	2481	533
KH2013:KH.C1.568	2097	126
KH2013:KH.C1.523	2577	236
KH2013:KH.C1.996	1994	627
KH2013:KH.C1.1100	3228	134
KH2013:KH.C1.1153	1681	8
KH2013:KH.C1.114	1315	15
KH2013:KH.C1.159	1186	3239
KH2013:KH.C1.636	1430	24
KH2013:KH.C1.1256	849	42
KH2013:KH.C1.1039	2839	3728
KH2013:KH.C1.1214	1240	15
KH2013:KH.C1.56	498	34
KH2013:KH.C1.335	2790	1285
KH2013:KH.C1.714	791	262
KH2013:KH.C1.1066	1523	280
KH2013:KH.C1.816	1612	8
KH2013:KH.C1.512	1486	5
KH2013:KH.C1.375	725	1
KH2013:KH.C1.1064	1816	271
KH2013:KH.C1.1094	1883	117
KH2013:KH.C1.421	2129	536
KH2013:KH.C1.331	1067	19
KH2013:KH.C1.1000	3403	971
KH2013:KH.C1.666	1755	15
KH2013:KH.C1.588	833	3
KH2013:KH.C1.922	2172	65
KH2013:KH.C1.193	216	0
KH2013:KH.C1.10	2071	275
KH2013:KH.C1.487	3664	849
KH2013:KH.C1.927	2614	46
KH2013:KH.C1.376	2168	303
KH2013:KH.C1.912	1001	8426
KH2013:KH.C1.539	1686	4077
KH2013:KH.C1.584	1443	1022
KH2013:KH.C1.352	1598	51
KH2013:KH.C1.245	1200	184
KH2013:KH.C1.96	918	4171
KH2013:KH.C1.359	2229	68
KH2013:KH.C1.596	1105	43
KH2013:KH.C1.866	1708	172
KH2013:KH.C1.858	1721	279
KH2013:KH.C1.234	871	278
KH2013:KH.C1.1155	1315	97
KH2013:KH.C1.240	2580	1280
KH2013:KH.C1.177	2798	470
KH2013:KH.C1.326	3690	4421
KH2013:KH.C1.383	527	8
KH2013:KH.C1.566	581	5
KH2013:KH.C1.404	3747	4471
KH2013:KH.C1.1083	3916	507
KH2013:KH.C1.1295	936	12
KH2013:KH.C1.1067	1030	10
KH2013:KH.C1.405	1883	78
KH2013:KH.C1.577	1865	67
KH2013:KH.C1.842	1190	223
KH2013:KH.C1.476	547	31
KH2013:KH.C1.823	604	21
KH2013:KH.C1.355	1112	335
KH2013:KH.C1.1027	2171	18367
KH2013:KH.C1.970	2096	213
KH2013:KH.C1.140	1498	495
KH2013:KH.C1.1062	1510	1132
KH2013:KH.C1.928	2813	27
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	661
KH2013:KH.C1.875	1234	65
KH2013:KH.C1.1120	1067	143
KH2013:KH.C1.388	1487	1025
KH2013:KH.C1.195	2961	309
KH2013:KH.C1.797	1066	36
KH2013:KH.C1.603	4639	20774
KH2013:KH.C1.483	2756	157
KH2013:KH.C1.1188	2195	36
KH2013:KH.C1.1170	1807	19
KH2013:KH.C1.445	2098	109
KH2013:KH.C1.98	3327	13646
KH2013:KH.C1.779	1414	90
KH2013:KH.C1.515	1375	52
KH2013:KH.C1.414	1704	6
KH2013:KH.C1.769	1103	1
KH2013:KH.C1.879	1125	7
KH2013:KH.C1.1287	4890	307
KH2013:KH.C1.667	805	44
KH2013:KH.C1.553	1994	118
KH2013:KH.C1.470	781	1
KH2013:KH.C1.101	1479	74
KH2013:KH.C1.82	697	726
KH2013:KH.C1.246	2225	342
KH2013:KH.C1.59	1733	791
KH2013:KH.C1.933	2577	1318
KH2013:KH.C1.983	2252	1153
KH2013:KH.C1.535	2961	2567
KH2013:KH.C1.1221	1789	131
KH2013:KH.C1.936	1721	681
KH2013:KH.C1.191	623	8
KH2013:KH.C1.68	1662	61
KH2013:KH.C1.309	1082	201
KH2013:KH.C1.199	2497	277
KH2013:KH.C1.991	1124	80
KH2013:KH.C1.449	1418	10
KH2013:KH.C1.317	2162	2141
KH2013:KH.C1.1152	1479	3
KH2013:KH.C1.863	1412	62
KH2013:KH.C1.1284	839	56
KH2013:KH.C1.787	5921	3605
KH2013:KH.C1.677	5403	8612
KH2013:KH.C1.809	1641	146
KH2013:KH.C1.1081	2921	3397
KH2013:KH.C1.63	2224	921
KH2013:KH.C1.1122	1930	6
KH2013:KH.C1.1158	2487	0
KH2013:KH.C1.99	2564	106
KH2013:KH.C1.1053	1931	31
KH2013:KH.C1.89	1846	56
KH2013:KH.C1.633	3857	2108
KH2013:KH.C1.4	2005	383
KH2013:KH.C1.898	2908	549
KH2013:KH.C1.628	1174	736
KH2013:KH.C1.884	1969	933
KH2013:KH.C1.484	1397	307
KH2013:KH.C1.574	1455	30100
KH2013:KH.C1.733	516	39
KH2013:KH.C1.100	348	3
KH2013:KH.C1.1279	438	6
KH2013:KH.C1.1268	423	2
KH2013:KH.C1.1192	392	1
KH2013:KH.C1.187	2678	456
KH2013:KH.C1.546	2677	1934
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	663
KH2013:KH.C1.1109	3157	345
KH2013:KH.C1.158	2767	44
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	1
KH2013:KH.C1.805	1215	3
KH2013:KH.C1.749	2734	133
KH2013:KH.C1.481	1081	201
KH2013:KH.C1.1014	935	19
KH2013:KH.C1.540	860	23
KH2013:KH.C1.637	4236	2277
KH2013:KH.C1.867	2170	305
KH2013:KH.C1.119	636	6
KH2013:KH.C1.746	1711	154
KH2013:KH.C1.220	1074	162
KH2013:KH.C1.670	1119	745
KH2013:KH.C1.832	2124	42
KH2013:KH.C1.1276	1668	7
KH2013:KH.C1.1157	3012	944
KH2013:KH.C1.285	4076	247
KH2013:KH.C1.583	3444	2002
KH2013:KH.C1.1045	2415	815
KH2013:KH.C1.430	1570	66
KH2013:KH.C1.1275	1509	4702
KH2013:KH.C1.1224	3339	1460
KH2013:KH.C1.146	3995	2633
KH2013:KH.C1.1075	1570	87
KH2013:KH.C1.913	1475	10
KH2013:KH.C1.993	8300	875
KH2013:KH.C1.47	1339	61
KH2013:KH.C1.1302	735	77
KH2013:KH.C1.411	778	439
KH2013:KH.C1.124	2374	11510
KH2013:KH.C1.178	1127	59
KH2013:KH.C1.1270	807	21
KH2013:KH.C1.1121	1546	26
KH2013:KH.C1.147	4942	30
KH2013:KH.C1.974	1076	2
KH2013:KH.C1.133	1682	11963
KH2013:KH.C1.252	1636	2391
KH2013:KH.C1.999	1625	13
KH2013:KH.C1.142	4936	17681
KH2013:KH.C1.113	4446	2229
KH2013:KH.C1.1247	1431	10
KH2013:KH.C1.308	1513	21
KH2013:KH.C1.5	5068	81
KH2013:KH.C1.272	1869	34
KH2013:KH.C1.108	1216	329
KH2013:KH.C1.563	1403	2
KH2013:KH.C1.847	1348	6
KH2013:KH.C1.25	1510	9
KH2013:KH.C1.855	1057	1
KH2013:KH.C1.891	1124	7
KH2013:KH.C1.1028	1220	24
KH2013:KH.C1.857	1328	1
KH2013:KH.C1.1255	786	5
KH2013:KH.C1.475	1361	1
KH2013:KH.C1.595	1281	1
KH2013:KH.C1.1169	953	274
KH2013:KH.C1.729	2466	60
KH2013:KH.C1.880	3335	257
KH2013:KH.C1.1144	1395	107
KH2013:KH.C1.1235	2094	133
KH2013:KH.C1.550	956	220
KH2013:KH.C1.1138	2758	3586
KH2013:KH.C1.92	3456	4329
KH2013:KH.C1.48	2980	100
KH2013:KH.C1.496	3541	18
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	265
KH2013:KH.C1.80	2628	1071
KH2013:KH.C1.1160	3361	1723
KH2013:KH.C1.597	1644	8
KH2013:KH.C1.1139	1920	1
KH2013:KH.C1.399	2075	1494
KH2013:KH.C1.310	3097	48
KH2013:KH.C1.254	495	2
KH2013:KH.C1.915	1017	2
KH2013:KH.C1.1117	1697	12
KH2013:KH.C1.1065	3121	990
KH2013:KH.C1.1165	2066	209
KH2013:KH.C1.635	418	3
KH2013:KH.C1.151	1240	108
KH2013:KH.C1.1035	892	1
KH2013:KH.C1.357	957	1
KH2013:KH.C1.381	889	46
KH2013:KH.C1.33	1833	81
KH2013:KH.C1.957	318	4
KH2013:KH.C1.1228	728	0
KH2013:KH.C1.1219	6023	1109
KH2013:KH.C1.265	1280	33
KH2013:KH.C1.930	1251	1828
KH2013:KH.C1.226	2274	916
KH2013:KH.C1.237	1119	103
KH2013:KH.C1.1082	1583	119
KH2013:KH.C1.149	2251	254
KH2013:KH.C1.256	900	308
KH2013:KH.C1.1103	1359	90
KH2013:KH.C1.542	1791	413
KH2013:KH.C1.469	834	46
KH2013:KH.C1.724	1553	61
KH2013:KH.C1.661	2462	853
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	18
KH2013:KH.C1.1250	1344	122
KH2013:KH.C1.486	1043	505
KH2013:KH.C1.520	696	122
KH2013:KH.C1.543	1600	153
KH2013:KH.C1.1248	1356	166
KH2013:KH.C1.827	356	21
KH2013:KH.C1.973	1257	17
KH2013:KH.C1.379	1120	21
KH2013:KH.C1.796	2518	18
KH2013:KH.C1.657	2490	54
KH2013:KH.C1.773	3053	65
KH2013:KH.C1.575	2240	130
KH2013:KH.C1.1091	705	3
KH2013:KH.C1.87	1314	101
KH2013:KH.C1.162	2178	544
KH2013:KH.C1.888	1055	54
KH2013:KH.C1.548	2742	1257
KH2013:KH.C1.126	1727	3
KH2013:KH.C1.865	2990	1877
KH2013:KH.C1.426	1927	639
KH2013:KH.C1.800	414	2
KH2013:KH.C1.1104	1688	194
KH2013:KH.C1.424	1214	43
KH2013:KH.C1.529	3211	167
KH2013:KH.C1.844	1428	7
KH2013:KH.C1.626	772	11
KH2013:KH.C1.1191	1148	69
KH2013:KH.C1.567	1440	275
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	692
KH2013:KH.C1.843	1449	106
KH2013:KH.C1.185	3100	94
KH2013:KH.C1.218	2292	321
KH2013:KH.C1.850	1724	698
KH2013:KH.C1.494	998	695
KH2013:KH.C1.700	1021	83
KH2013:KH.C1.590	307	19
KH2013:KH.C1.763	730	8
KH2013:KH.C1.554	1777	2
KH2013:KH.C1.961	246	0
KH2013:KH.C1.868	1239	2
KH2013:KH.C1.1132	1488	7
KH2013:KH.C1.1146	2200	68
KH2013:KH.C1.812	1832	2
KH2013:KH.C1.955	4891	22
KH2013:KH.C1.277	3867	297
KH2013:KH.C1.901	1865	467
KH2013:KH.C1.719	2257	440
KH2013:KH.C1.893	1027	31
KH2013:KH.C1.640	335	2
KH2013:KH.C1.1072	291	0
KH2013:KH.C1.820	275	1
KH2013:KH.C1.620	4234	779
KH2013:KH.C1.412	1769	10408
KH2013:KH.C1.594	1164	10
KH2013:KH.C1.941	3040	152
KH2013:KH.C1.650	1304	1
KH2013:KH.C1.86	979	383
KH2013:KH.C1.757	527	2
KH2013:KH.C1.1151	1281	589
KH2013:KH.C1.296	1274	1509
KH2013:KH.C1.400	2580	363
KH2013:KH.C1.1041	1463	172
KH2013:KH.C1.786	2358	0
KH2013:KH.C1.1004	2147	0
KH2013:KH.C1.1037	3040	33
KH2013:KH.C1.995	2704	1257
KH2013:KH.C1.324	971	173
KH2013:KH.C1.205	2822	11
KH2013:KH.C1.845	704	2
KH2013:KH.C1.1002	547	1
KH2013:KH.C1.50	1872	604
KH2013:KH.C1.21	2222	2717
KH2013:KH.C1.160	319	0
KH2013:KH.C1.604	972	4
KH2013:KH.C1.219	3951	484
KH2013:KH.C1.415	801	8
KH2013:KH.C1.534	644	555
KH2013:KH.C1.472	386	46
KH2013:KH.C1.115	485	430
KH2013:KH.C1.837	2173	35
KH2013:KH.C1.751	2192	21
KH2013:KH.C1.1125	2468	1021
KH2013:KH.C1.267	2862	1846
KH2013:KH.C1.968	1021	73
KH2013:KH.C1.118	1255	8
KH2013:KH.C1.678	2351	510
KH2013:KH.C1.1222	1280	84
KH2013:KH.C1.67	1905	202
KH2013:KH.C1.682	522	9
KH2013:KH.C1.1061	1471	41
KH2013:KH.C1.676	713	1
KH2013:KH.C1.740	3695	11972
KH2013:KH.C1.1105	1333	5
KH2013:KH.C1.555	4400	1509
KH2013:KH.C1.949	1364	2
KH2013:KH.C1.1080	1157	2
KH2013:KH.C1.872	1054	8
KH2013:KH.C1.510	1295	7
KH2013:KH.C1.1252	2623	39
KH2013:KH.C1.446	2447	261
KH2013:KH.C1.356	4229	2570
KH2013:KH.C1.1298	1400	45
KH2013:KH.C1.923	770	36
KH2013:KH.C1.1251	1163	69
KH2013:KH.C1.834	1806	2006
KH2013:KH.C1.425	2094	255
KH2013:KH.C1.1230	2642	1203
KH2013:KH.C1.17	1648	1419
KH2013:KH.C1.1068	1877	24
KH2013:KH.C1.306	1768	3749
KH2013:KH.C1.792	751	16
KH2013:KH.C1.934	721	18
KH2013:KH.C1.954	908	0
KH2013:KH.C1.925	1570	34
KH2013:KH.C1.1	995	22
KH2013:KH.C1.81	1154	37
KH2013:KH.C1.531	1704	999
KH2013:KH.C1.621	838	313
KH2013:KH.C1.51	1981	4183
KH2013:KH.C1.156	1805	21
KH2013:KH.C1.1182	2409	2178
KH2013:KH.C1.695	3648	866
KH2013:KH.C1.1036	611	0
KH2013:KH.C1.953	1578	715
KH2013:KH.C1.917	911	9
KH2013:KH.C1.93	3067	66
KH2013:KH.C1.963	469	0
KH2013:KH.C1.755	2079	182
KH2013:KH.C1.264	1872	40292
KH2013:KH.C1.906	1453	37
KH2013:KH.C1.859	2635	37
KH2013:KH.C1.143	1056	2006
KH2013:KH.C1.511	1544	208
KH2013:KH.C1.284	961	73
KH2013:KH.C1.783	2459	815
KH2013:KH.C1.513	3787	571
KH2013:KH.C1.368	2051	71
KH2013:KH.C1.1176	1140	65
KH2013:KH.C1.1085	3408	172
KH2013:KH.C1.71	2318	130
KH2013:KH.C1.152	1131	582
KH2013:KH.C1.300	2563	24
KH2013:KH.C1.673	1400	1
KH2013:KH.C1.817	274	26
KH2013:KH.C1.732	3342	53
KH2013:KH.C1.1269	2274	1
KH2013:KH.C1.1135	2191	230
KH2013:KH.C1.1049	1222	3
KH2013:KH.C1.282	3409	624
KH2013:KH.C1.625	7162	620
KH2013:KH.C1.680	1263	64
KH2013:KH.C1.141	1519	721
KH2013:KH.C1.557	11664	541
KH2013:KH.C1.735	254	16
KH2013:KH.C1.1024	1572	3932
KH2013:KH.C1.1118	1449	368
KH2013:KH.C1.1171	1121	19
KH2013:KH.C1.167	983	162
KH2013:KH.C1.198	4045	1950
KH2013:KH.C1.696	304	8
KH2013:KH.C1.429	2521	408
KH2013:KH.C1.95	1431	3
KH2013:KH.C1.658	1642	1
KH2013:KH.C1.450	1960	32
KH2013:KH.C1.492	1856	16
KH2013:KH.C1.730	6895	216
KH2013:KH.C1.919	243	0
KH2013:KH.C1.598	2693	2834
KH2013:KH.C1.691	1110	17
KH2013:KH.C1.736	1372	387
KH2013:KH.C1.373	1955	102
KH2013:KH.C1.190	1182	49
KH2013:KH.C1.186	1157	45
KH2013:KH.C1.1033	1660	676
KH2013:KH.C1.387	2119	131
KH2013:KH.C1.737	1135	465
KH2013:KH.C1.1010	2591	14
KH2013:KH.C1.1077	1667	96
KH2013:KH.C1.374	2114	281
KH2013:KH.C1.818	2651	183
KH2013:KH.C1.313	2089	5
KH2013:KH.C1.304	1174	55
KH2013:KH.C1.717	3110	369
KH2013:KH.C1.88	6721	3699
KH2013:KH.C1.943	13614	500
KH2013:KH.C1.157	707	0
KH2013:KH.C1.649	863	29
KH2013:KH.C1.998	1756	919
KH2013:KH.C1.1185	1200	2
KH2013:KH.C1.14	961	67
KH2013:KH.C1.1299	4389	16625
KH2013:KH.C1.463	3737	1475
KH2013:KH.C1.8	2072	57
KH2013:KH.C1.802	2241	228
KH2013:KH.C1.617	1673	75
KH2013:KH.C1.145	1996	7013
KH2013:KH.C1.382	1713	362
KH2013:KH.C1.77	3435	129
KH2013:KH.C1.527	1478	17
KH2013:KH.C1.276	1830	124
KH2013:KH.C1.503	459	6
KH2013:KH.C1.994	2107	21129
KH2013:KH.C1.91	652	2
KH2013:KH.C1.1124	2794	42
KH2013:KH.C1.870	2470	43
KH2013:KH.C1.591	2409	94
KH2013:KH.C1.471	4208	2573
KH2013:KH.C1.278	13826	338
KH2013:KH.C1.1115	1031	10
KH2013:KH.C1.440	744	1
KH2013:KH.C1.648	993	10
KH2013:KH.C1.431	896	7
KH2013:KH.C1.1131	1295	19
KH2013:KH.C1.1013	720	88
KH2013:KH.C1.392	1023	4
KH2013:KH.C1.1249	1860	249
KH2013:KH.C1.502	5743	276
KH2013:KH.C1.607	838	13
KH2013:KH.C1.1282	2618	21
KH2013:KH.C1.134	234	0
KH2013:KH.C1.767	2774	445
KH2013:KH.C1.908	759	842
KH2013:KH.C1.348	834	14
KH2013:KH.C1.905	13810	542
KH2013:KH.C1.1108	952	1
KH2013:KH.C1.466	607	25
KH2013:KH.C1.104	1269	95
KH2013:KH.C1.564	3589	128
KH2013:KH.C1.514	2824	586
KH2013:KH.C1.168	1616	114
KH2013:KH.C1.1242	6246	72
KH2013:KH.C1.66	1106	543
KH2013:KH.C1.1040	951	153
KH2013:KH.C1.519	2897	15
KH2013:KH.C1.871	3387	116
KH2013:KH.C1.341	3138	1619
KH2013:KH.C1.337	1612	86
KH2013:KH.C1.971	5216	1577
KH2013:KH.C1.434	1272	2
KH2013:KH.C1.97	3016	1098
KH2013:KH.C1.627	588	1
KH2013:KH.C1.1288	1510	102
KH2013:KH.C1.1030	1013	25
KH2013:KH.C1.1140	3663	1637
KH2013:KH.C1.1032	2113	467
KH2013:KH.C1.532	1191	4
KH2013:KH.C1.307	2174	196
KH2013:KH.C1.1198	1386	165
KH2013:KH.C1.397	2004	270
KH2013:KH.C1.196	3558	2263
KH2013:KH.C1.1159	1719	25
KH2013:KH.C1.910	2893	145
KH2013:KH.C1.824	2773	1656
KH2013:KH.C1.498	5307	68
KH2013:KH.C1.389	4344	10735
KH2013:KH.C1.1056	2118	391
KH2013:KH.C1.131	1834	260
KH2013:KH.C1.367	2585	163
KH2013:KH.C1.725	3617	2011
KH2013:KH.C1.11	3330	17236
KH2013:KH.C1.508	3213	2395
KH2013:KH.C1.1272	2579	244
KH2013:KH.C1.1071	949	0
KH2013:KH.C1.225	2095	79
KH2013:KH.C1.288	2620	590
KH2013:KH.C1.662	532	117
KH2013:KH.C1.1016	5063	19937
KH2013:KH.C1.1038	871	242
KH2013:KH.C1.856	840	348
KH2013:KH.C1.883	2859	327
KH2013:KH.C1.363	1949	20696
KH2013:KH.C1.1145	3391	488
KH2013:KH.C1.956	1140	74
KH2013:KH.C1.488	2456	646
KH2013:KH.C1.699	3836	73
KH2013:KH.C1.1278	1632	167
KH2013:KH.C1.202	2045	653
KH2013:KH.C1.39	673	0
KH2013:KH.C1.408	714	0
KH2013:KH.C1.117	2167	148
KH2013:KH.C1.710	2329	684
KH2013:KH.C1.902	883	316
KH2013:KH.C1.887	1581	58
KH2013:KH.C1.552	1631	357
KH2013:KH.C1.692	1774	2
