GeneID	Length	accepted_hits.bam
KH2013:KH.C1.286	4995	224
KH2013:KH.C1.560	243	1
KH2013:KH.C1.907	1206	60
KH2013:KH.C1.1180	5846	3155
KH2013:KH.C1.526	2967	711
KH2013:KH.C1.183	1497	88
KH2013:KH.C1.172	2479	2036
KH2013:KH.C1.969	681	10
KH2013:KH.C1.655	2801	398
KH2013:KH.C1.962	2944	711
KH2013:KH.C1.403	406	1
KH2013:KH.C1.881	2324	225
KH2013:KH.C1.1034	1695	72
KH2013:KH.C1.165	1434	598
KH2013:KH.C1.709	986	22
KH2013:KH.C1.841	1578	119
KH2013:KH.C1.1238	2918	917
KH2013:KH.C1.443	1155	16
KH2013:KH.C1.914	1565	234
KH2013:KH.C1.150	1240	498
KH2013:KH.C1.771	2816	39
KH2013:KH.C1.110	2303	356
KH2013:KH.C1.831	638	579
KH2013:KH.C1.997	4129	1945
KH2013:KH.C1.781	1913	10
KH2013:KH.C1.15	2872	149
KH2013:KH.C1.344	2410	166
KH2013:KH.C1.269	1831	394
KH2013:KH.C1.1208	2155	202
KH2013:KH.C1.208	5895	457
KH2013:KH.C1.1011	1588	324
KH2013:KH.C1.230	1226	109
KH2013:KH.C1.516	1660	123
KH2013:KH.C1.897	1671	145
KH2013:KH.C1.821	920	128
KH2013:KH.C1.329	907	14305
KH2013:KH.C1.301	1586	131
KH2013:KH.C1.1197	2048	203
KH2013:KH.C1.593	2345	85
KH2013:KH.C1.1300	2984	1090
KH2013:KH.C1.582	1789	105
KH2013:KH.C1.78	1007	321
KH2013:KH.C1.1225	1437	10
KH2013:KH.C1.671	697	10
KH2013:KH.C1.287	2021	7629
KH2013:KH.C1.869	1328	36
KH2013:KH.C1.1216	1198	634
KH2013:KH.C1.1220	2152	189
KH2013:KH.C1.791	6664	452
KH2013:KH.C1.1166	1663	97
KH2013:KH.C1.1253	698	29
KH2013:KH.C1.139	1118	428
KH2013:KH.C1.631	3832	3270
KH2013:KH.C1.130	2557	969
KH2013:KH.C1.608	3738	957
KH2013:KH.C1.1246	640	1
KH2013:KH.C1.1202	6444	1790
KH2013:KH.C1.318	611	12
KH2013:KH.C1.1156	2481	1217
KH2013:KH.C1.568	2097	129
KH2013:KH.C1.523	2577	362
KH2013:KH.C1.996	1994	599
KH2013:KH.C1.1100	3228	686
KH2013:KH.C1.1153	1681	66
KH2013:KH.C1.114	1315	45
KH2013:KH.C1.159	1186	15121
KH2013:KH.C1.636	1430	102
KH2013:KH.C1.1256	849	61
KH2013:KH.C1.1039	2839	2995
KH2013:KH.C1.1214	1240	228
KH2013:KH.C1.56	498	50
KH2013:KH.C1.335	2790	849
KH2013:KH.C1.714	791	209
KH2013:KH.C1.1066	1523	318
KH2013:KH.C1.816	1612	27
KH2013:KH.C1.512	1486	33
KH2013:KH.C1.375	725	2
KH2013:KH.C1.1064	1816	273
KH2013:KH.C1.1094	1883	274
KH2013:KH.C1.421	2129	897
KH2013:KH.C1.331	1067	46
KH2013:KH.C1.1000	3403	540
KH2013:KH.C1.666	1755	107
KH2013:KH.C1.588	833	32
KH2013:KH.C1.922	2172	202
KH2013:KH.C1.193	216	1
KH2013:KH.C1.10	2071	186
KH2013:KH.C1.487	3664	330
KH2013:KH.C1.927	2614	433
KH2013:KH.C1.376	2168	241
KH2013:KH.C1.912	1001	3651
KH2013:KH.C1.539	1686	2146
KH2013:KH.C1.584	1443	1267
KH2013:KH.C1.352	1598	44
KH2013:KH.C1.245	1200	114
KH2013:KH.C1.96	918	4252
KH2013:KH.C1.359	2229	78
KH2013:KH.C1.596	1105	55
KH2013:KH.C1.866	1708	306
KH2013:KH.C1.858	1721	207
KH2013:KH.C1.234	871	82
KH2013:KH.C1.1155	1315	86
KH2013:KH.C1.240	2580	1157
KH2013:KH.C1.177	2798	206
KH2013:KH.C1.326	3690	3394
KH2013:KH.C1.383	527	2
KH2013:KH.C1.566	581	46
KH2013:KH.C1.404	3747	4543
KH2013:KH.C1.1083	3916	1060
KH2013:KH.C1.1295	936	24
