GeneID	Length	accepted_hits.bam
KH2013:KH.C1.286	4995	35
KH2013:KH.C1.560	243	0
KH2013:KH.C1.907	1206	6
KH2013:KH.C1.1180	5846	1518
KH2013:KH.C1.526	2967	206
KH2013:KH.C1.183	1497	45
KH2013:KH.C1.172	2479	1687
KH2013:KH.C1.969	681	0
KH2013:KH.C1.655	2801	91
KH2013:KH.C1.962	2944	468
KH2013:KH.C1.403	406	11
KH2013:KH.C1.881	2324	72
KH2013:KH.C1.1034	1695	22
KH2013:KH.C1.165	1434	632
KH2013:KH.C1.709	986	5
KH2013:KH.C1.841	1578	13
KH2013:KH.C1.1238	2918	597
KH2013:KH.C1.443	1155	2
KH2013:KH.C1.914	1565	81
KH2013:KH.C1.150	1240	582
KH2013:KH.C1.771	2816	14
KH2013:KH.C1.110	2303	326
KH2013:KH.C1.831	638	230
KH2013:KH.C1.997	4129	1131
KH2013:KH.C1.781	1913	7
KH2013:KH.C1.15	2872	23
KH2013:KH.C1.344	2410	146
KH2013:KH.C1.269	1831	511
KH2013:KH.C1.1208	2155	47
KH2013:KH.C1.208	5895	47
KH2013:KH.C1.1011	1588	840
KH2013:KH.C1.230	1226	256
KH2013:KH.C1.516	1660	69
KH2013:KH.C1.897	1671	98
KH2013:KH.C1.821	920	137
KH2013:KH.C1.329	907	14134
KH2013:KH.C1.301	1586	422
KH2013:KH.C1.1197	2048	137
KH2013:KH.C1.593	2345	87
KH2013:KH.C1.1300	2984	657
KH2013:KH.C1.582	1789	45
KH2013:KH.C1.78	1007	149
KH2013:KH.C1.1225	1437	26
KH2013:KH.C1.671	697	55
KH2013:KH.C1.287	2021	8376
KH2013:KH.C1.869	1328	37
KH2013:KH.C1.1216	1198	562
KH2013:KH.C1.1220	2152	11
KH2013:KH.C1.791	6664	137
KH2013:KH.C1.1166	1663	20
KH2013:KH.C1.1253	698	19
KH2013:KH.C1.139	1118	342
KH2013:KH.C1.631	3832	1253
KH2013:KH.C1.130	2557	641
KH2013:KH.C1.608	3738	487
KH2013:KH.C1.1246	640	1
KH2013:KH.C1.1202	6444	1774
KH2013:KH.C1.318	611	9
KH2013:KH.C1.1156	2481	550
KH2013:KH.C1.568	2097	88
KH2013:KH.C1.523	2577	74
KH2013:KH.C1.996	1994	356
KH2013:KH.C1.1100	3228	153
KH2013:KH.C1.1153	1681	2
KH2013:KH.C1.114	1315	8
KH2013:KH.C1.159	1186	1242
KH2013:KH.C1.636	1430	17
KH2013:KH.C1.1256	849	7
KH2013:KH.C1.1039	2839	1970
KH2013:KH.C1.1214	1240	8
KH2013:KH.C1.56	498	38
KH2013:KH.C1.335	2790	570
KH2013:KH.C1.714	791	164
KH2013:KH.C1.1066	1523	67
KH2013:KH.C1.816	1612	8
KH2013:KH.C1.512	1486	0
KH2013:KH.C1.375	725	1
KH2013:KH.C1.1064	1816	205
KH2013:KH.C1.1094	1883	41
KH2013:KH.C1.421	2129	660
KH2013:KH.C1.331	1067	20
KH2013:KH.C1.1000	3403	685
KH2013:KH.C1.666	1755	56
KH2013:KH.C1.588	833	0
KH2013:KH.C1.922	2172	28
KH2013:KH.C1.193	216	0
KH2013:KH.C1.10	2071	140
KH2013:KH.C1.487	3664	279
KH2013:KH.C1.927	2614	30
KH2013:KH.C1.376	2168	154
KH2013:KH.C1.912	1001	5105
KH2013:KH.C1.539	1686	2541
KH2013:KH.C1.584	1443	492
KH2013:KH.C1.352	1598	52
KH2013:KH.C1.245	1200	83
KH2013:KH.C1.96	918	4456
KH2013:KH.C1.359	2229	76
KH2013:KH.C1.596	1105	17
KH2013:KH.C1.866	1708	25
KH2013:KH.C1.858	1721	236
KH2013:KH.C1.234	871	151
KH2013:KH.C1.1155	1315	100
KH2013:KH.C1.240	2580	500
KH2013:KH.C1.177	2798	282
KH2013:KH.C1.326	3690	1197
KH2013:KH.C1.383	527	5
KH2013:KH.C1.566	581	0
KH2013:KH.C1.404	3747	2193
KH2013:KH.C1.1083	3916	826
KH2013:KH.C1.1295	936	17
KH2013:KH.C1.1067	1030	15
KH2013:KH.C1.405	1883	53
KH2013:KH.C1.577	1865	20
KH2013:KH.C1.842	1190	131
KH2013:KH.C1.476	547	24
KH2013:KH.C1.823	604	13
KH2013:KH.C1.355	1112	210
KH2013:KH.C1.1027	2171	8580
KH2013:KH.C1.970	2096	103
KH2013:KH.C1.140	1498	194
KH2013:KH.C1.1062	1510	449
KH2013:KH.C1.928	2813	9
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	424
KH2013:KH.C1.875	1234	44
KH2013:KH.C1.1120	1067	107
KH2013:KH.C1.388	1487	605
KH2013:KH.C1.195	2961	107
KH2013:KH.C1.797	1066	15
KH2013:KH.C1.603	4639	7203
KH2013:KH.C1.483	2756	494
KH2013:KH.C1.1188	2195	43
KH2013:KH.C1.1170	1807	3
KH2013:KH.C1.445	2098	20
KH2013:KH.C1.98	3327	4123
KH2013:KH.C1.779	1414	20
KH2013:KH.C1.515	1375	46
KH2013:KH.C1.414	1704	0
KH2013:KH.C1.769	1103	5
KH2013:KH.C1.879	1125	2
KH2013:KH.C1.1287	4890	97
KH2013:KH.C1.667	805	24
KH2013:KH.C1.553	1994	33
KH2013:KH.C1.470	781	1
KH2013:KH.C1.101	1479	53
KH2013:KH.C1.82	697	407
KH2013:KH.C1.246	2225	270
KH2013:KH.C1.59	1733	530
KH2013:KH.C1.933	2577	612
KH2013:KH.C1.983	2252	3704
KH2013:KH.C1.535	2961	572
KH2013:KH.C1.1221	1789	77
KH2013:KH.C1.936	1721	407
KH2013:KH.C1.191	623	2
KH2013:KH.C1.68	1662	71
KH2013:KH.C1.309	1082	161
KH2013:KH.C1.199	2497	190
KH2013:KH.C1.991	1124	66
KH2013:KH.C1.449	1418	6
KH2013:KH.C1.317	2162	916
KH2013:KH.C1.1152	1479	3
KH2013:KH.C1.863	1412	27
KH2013:KH.C1.1284	839	42
KH2013:KH.C1.787	5921	4983
KH2013:KH.C1.677	5403	3389
KH2013:KH.C1.809	1641	73
KH2013:KH.C1.1081	2921	891
KH2013:KH.C1.63	2224	481
KH2013:KH.C1.1122	1930	4
KH2013:KH.C1.1158	2487	7
KH2013:KH.C1.99	2564	253
KH2013:KH.C1.1053	1931	26
KH2013:KH.C1.89	1846	48
KH2013:KH.C1.633	3857	1386
KH2013:KH.C1.4	2005	442
KH2013:KH.C1.898	2908	321
KH2013:KH.C1.628	1174	364
KH2013:KH.C1.884	1969	559
KH2013:KH.C1.484	1397	273
KH2013:KH.C1.574	1455	23968
KH2013:KH.C1.733	516	27
KH2013:KH.C1.100	348	1
KH2013:KH.C1.1279	438	0
KH2013:KH.C1.1268	423	2
KH2013:KH.C1.1192	392	1
KH2013:KH.C1.187	2678	339
KH2013:KH.C1.546	2677	891
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	302
KH2013:KH.C1.1109	3157	543
KH2013:KH.C1.158	2767	130
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	1
KH2013:KH.C1.805	1215	7
KH2013:KH.C1.749	2734	36
KH2013:KH.C1.481	1081	281
KH2013:KH.C1.1014	935	33
KH2013:KH.C1.540	860	5
KH2013:KH.C1.637	4236	851
KH2013:KH.C1.867	2170	82
KH2013:KH.C1.119	636	6
KH2013:KH.C1.746	1711	92
KH2013:KH.C1.220	1074	88
KH2013:KH.C1.670	1119	426
KH2013:KH.C1.832	2124	95
KH2013:KH.C1.1276	1668	5
KH2013:KH.C1.1157	3012	1512
KH2013:KH.C1.285	4076	274
