GeneID	Length	accepted_hits.bam
KH2013:KH.C1.286	4995	42
KH2013:KH.C1.560	243	1
KH2013:KH.C1.907	1206	22
KH2013:KH.C1.1180	5846	1429
KH2013:KH.C1.526	2967	163
KH2013:KH.C1.183	1497	49
KH2013:KH.C1.172	2479	1617
KH2013:KH.C1.969	681	1
KH2013:KH.C1.655	2801	256
KH2013:KH.C1.962	2944	627
KH2013:KH.C1.403	406	0
KH2013:KH.C1.881	2324	264
KH2013:KH.C1.1034	1695	21
KH2013:KH.C1.165	1434	1249
KH2013:KH.C1.709	986	41
KH2013:KH.C1.841	1578	41
KH2013:KH.C1.1238	2918	661
KH2013:KH.C1.443	1155	46
KH2013:KH.C1.914	1565	107
KH2013:KH.C1.150	1240	640
KH2013:KH.C1.771	2816	17
KH2013:KH.C1.110	2303	333
KH2013:KH.C1.831	638	629
KH2013:KH.C1.997	4129	1383
KH2013:KH.C1.781	1913	5
KH2013:KH.C1.15	2872	40
KH2013:KH.C1.344	2410	64
KH2013:KH.C1.269	1831	480
KH2013:KH.C1.1208	2155	168
KH2013:KH.C1.208	5895	123
KH2013:KH.C1.1011	1588	889
KH2013:KH.C1.230	1226	253
KH2013:KH.C1.516	1660	84
KH2013:KH.C1.897	1671	176
KH2013:KH.C1.821	920	254
KH2013:KH.C1.329	907	11547
KH2013:KH.C1.301	1586	482
KH2013:KH.C1.1197	2048	212
KH2013:KH.C1.593	2345	114
KH2013:KH.C1.1300	2984	662
KH2013:KH.C1.582	1789	2
KH2013:KH.C1.78	1007	330
KH2013:KH.C1.1225	1437	30
KH2013:KH.C1.671	697	39
KH2013:KH.C1.287	2021	8861
KH2013:KH.C1.869	1328	56
KH2013:KH.C1.1216	1198	521
KH2013:KH.C1.1220	2152	8
KH2013:KH.C1.791	6664	204
KH2013:KH.C1.1166	1663	35
KH2013:KH.C1.1253	698	4
KH2013:KH.C1.139	1118	291
KH2013:KH.C1.631	3832	1575
KH2013:KH.C1.130	2557	1109
KH2013:KH.C1.608	3738	579
KH2013:KH.C1.1246	640	0
KH2013:KH.C1.1202	6444	2085
KH2013:KH.C1.318	611	0
KH2013:KH.C1.1156	2481	438
KH2013:KH.C1.568	2097	162
KH2013:KH.C1.523	2577	159
KH2013:KH.C1.996	1994	509
KH2013:KH.C1.1100	3228	122
KH2013:KH.C1.1153	1681	1
KH2013:KH.C1.114	1315	1
KH2013:KH.C1.159	1186	3099
KH2013:KH.C1.636	1430	48
KH2013:KH.C1.1256	849	8
KH2013:KH.C1.1039	2839	4051
KH2013:KH.C1.1214	1240	11
KH2013:KH.C1.56	498	62
KH2013:KH.C1.335	2790	636
KH2013:KH.C1.714	791	251
KH2013:KH.C1.1066	1523	59
KH2013:KH.C1.816	1612	10
KH2013:KH.C1.512	1486	8
KH2013:KH.C1.375	725	4
KH2013:KH.C1.1064	1816	204
KH2013:KH.C1.1094	1883	107
KH2013:KH.C1.421	2129	1465
KH2013:KH.C1.331	1067	50
KH2013:KH.C1.1000	3403	928
KH2013:KH.C1.666	1755	214
KH2013:KH.C1.588	833	4
KH2013:KH.C1.922	2172	96
KH2013:KH.C1.193	216	1
KH2013:KH.C1.10	2071	192
KH2013:KH.C1.487	3664	593
KH2013:KH.C1.927	2614	72
KH2013:KH.C1.376	2168	181
KH2013:KH.C1.912	1001	5712
KH2013:KH.C1.539	1686	2258
KH2013:KH.C1.584	1443	999
KH2013:KH.C1.352	1598	54
KH2013:KH.C1.245	1200	108
KH2013:KH.C1.96	918	5086
KH2013:KH.C1.359	2229	80
KH2013:KH.C1.596	1105	44
KH2013:KH.C1.866	1708	88
KH2013:KH.C1.858	1721	313
KH2013:KH.C1.234	871	180
KH2013:KH.C1.1155	1315	125
KH2013:KH.C1.240	2580	985
KH2013:KH.C1.177	2798	217
KH2013:KH.C1.326	3690	1529
KH2013:KH.C1.383	527	8
KH2013:KH.C1.566	581	0
KH2013:KH.C1.404	3747	3841
KH2013:KH.C1.1083	3916	3142
KH2013:KH.C1.1295	936	47
KH2013:KH.C1.1067	1030	175
KH2013:KH.C1.405	1883	87
KH2013:KH.C1.577	1865	36
KH2013:KH.C1.842	1190	133
KH2013:KH.C1.476	547	13
KH2013:KH.C1.823	604	23
KH2013:KH.C1.355	1112	262
KH2013:KH.C1.1027	2171	6957
KH2013:KH.C1.970	2096	112
KH2013:KH.C1.140	1498	287
KH2013:KH.C1.1062	1510	558
KH2013:KH.C1.928	2813	10
KH2013:KH.C1.1274	1293	0
KH2013:KH.C1.538	1424	379
KH2013:KH.C1.875	1234	70
KH2013:KH.C1.1120	1067	99
KH2013:KH.C1.388	1487	564
KH2013:KH.C1.195	2961	178
KH2013:KH.C1.797	1066	14
KH2013:KH.C1.603	4639	9671
KH2013:KH.C1.483	2756	641
KH2013:KH.C1.1188	2195	25
KH2013:KH.C1.1170	1807	1
KH2013:KH.C1.445	2098	22
KH2013:KH.C1.98	3327	4666
KH2013:KH.C1.779	1414	51
KH2013:KH.C1.515	1375	132
KH2013:KH.C1.414	1704	35
KH2013:KH.C1.769	1103	2
KH2013:KH.C1.879	1125	1
KH2013:KH.C1.1287	4890	133
KH2013:KH.C1.667	805	15
KH2013:KH.C1.553	1994	319
KH2013:KH.C1.470	781	0
KH2013:KH.C1.101	1479	163
KH2013:KH.C1.82	697	685
KH2013:KH.C1.246	2225	239
KH2013:KH.C1.59	1733	508
KH2013:KH.C1.933	2577	876
KH2013:KH.C1.983	2252	4701
KH2013:KH.C1.535	2961	932
KH2013:KH.C1.1221	1789	80
KH2013:KH.C1.936	1721	408
KH2013:KH.C1.191	623	15
KH2013:KH.C1.68	1662	49
KH2013:KH.C1.309	1082	110
KH2013:KH.C1.199	2497	269
KH2013:KH.C1.991	1124	86
KH2013:KH.C1.449	1418	10
KH2013:KH.C1.317	2162	1321
KH2013:KH.C1.1152	1479	3
KH2013:KH.C1.863	1412	82
KH2013:KH.C1.1284	839	95
KH2013:KH.C1.787	5921	5997
KH2013:KH.C1.677	5403	4256
KH2013:KH.C1.809	1641	112
KH2013:KH.C1.1081	2921	993
KH2013:KH.C1.63	2224	668
KH2013:KH.C1.1122	1930	7
KH2013:KH.C1.1158	2487	0
KH2013:KH.C1.99	2564	677
KH2013:KH.C1.1053	1931	1
KH2013:KH.C1.89	1846	23
KH2013:KH.C1.633	3857	1770
KH2013:KH.C1.4	2005	1290
KH2013:KH.C1.898	2908	335
KH2013:KH.C1.628	1174	295
KH2013:KH.C1.884	1969	837
KH2013:KH.C1.484	1397	441
KH2013:KH.C1.574	1455	70134
KH2013:KH.C1.733	516	57
KH2013:KH.C1.100	348	4
KH2013:KH.C1.1279	438	0
KH2013:KH.C1.1268	423	1
KH2013:KH.C1.1192	392	1
KH2013:KH.C1.187	2678	575
KH2013:KH.C1.546	2677	2246
KH2013:KH.C1.128	122	0
KH2013:KH.C1.1012	1096	546
KH2013:KH.C1.1109	3157	1763
KH2013:KH.C1.158	2767	473
KH2013:KH.C1.485	318	0
KH2013:KH.C1.461	1014	5
KH2013:KH.C1.805	1215	8
KH2013:KH.C1.749	2734	83
KH2013:KH.C1.481	1081	367
KH2013:KH.C1.1014	935	43
KH2013:KH.C1.540	860	4
KH2013:KH.C1.637	4236	1702
KH2013:KH.C1.867	2170	84
KH2013:KH.C1.119	636	10
KH2013:KH.C1.746	1711	48
KH2013:KH.C1.220	1074	90
KH2013:KH.C1.670	1119	483
KH2013:KH.C1.832	2124	48
KH2013:KH.C1.1276	1668	46
KH2013:KH.C1.1157	3012	621
KH2013:KH.C1.285	4076	178
KH2013:KH.C1.583	3444	971
KH2013:KH.C1.1045	2415	494
KH2013:KH.C1.430	1570	21
KH2013:KH.C1.1275	1509	1955
KH2013:KH.C1.1224	3339	549
KH2013:KH.C1.146	3995	4598
KH2013:KH.C1.1075	1570	32
KH2013:KH.C1.913	1475	4
KH2013:KH.C1.993	8300	707
KH2013:KH.C1.47	1339	14
KH2013:KH.C1.1302	735	42
KH2013:KH.C1.411	778	293
KH2013:KH.C1.124	2374	4799
KH2013:KH.C1.178	1127	47
KH2013:KH.C1.1270	807	24
KH2013:KH.C1.1121	1546	71
KH2013:KH.C1.147	4942	21
KH2013:KH.C1.974	1076	4
KH2013:KH.C1.133	1682	7919
KH2013:KH.C1.252	1636	1612
KH2013:KH.C1.999	1625	9
KH2013:KH.C1.142	4936	8604
KH2013:KH.C1.113	4446	1545
KH2013:KH.C1.1247	1431	11
KH2013:KH.C1.308	1513	59
KH2013:KH.C1.5	5068	141
KH2013:KH.C1.272	1869	19
KH2013:KH.C1.108	1216	167
KH2013:KH.C1.563	1403	4
KH2013:KH.C1.847	1348	13
KH2013:KH.C1.25	1510	39
KH2013:KH.C1.855	1057	4
KH2013:KH.C1.891	1124	0
KH2013:KH.C1.1028	1220	14
KH2013:KH.C1.857	1328	4
KH2013:KH.C1.1255	786	0
KH2013:KH.C1.475	1361	3
KH2013:KH.C1.595	1281	0
KH2013:KH.C1.1169	953	136
KH2013:KH.C1.729	2466	101
KH2013:KH.C1.880	3335	252
KH2013:KH.C1.1144	1395	92
KH2013:KH.C1.1235	2094	275
KH2013:KH.C1.550	956	140
KH2013:KH.C1.1138	2758	1306
KH2013:KH.C1.92	3456	1447
KH2013:KH.C1.48	2980	75
KH2013:KH.C1.496	3541	50
KH2013:KH.C1.838	664	0
KH2013:KH.C1.605	908	133
KH2013:KH.C1.80	2628	813
KH2013:KH.C1.1160	3361	733
KH2013:KH.C1.597	1644	2
KH2013:KH.C1.1139	1920	14
KH2013:KH.C1.399	2075	977
KH2013:KH.C1.310	3097	82
KH2013:KH.C1.254	495	0
KH2013:KH.C1.915	1017	1
KH2013:KH.C1.1117	1697	29
KH2013:KH.C1.1065	3121	944
KH2013:KH.C1.1165	2066	219
KH2013:KH.C1.635	418	12
KH2013:KH.C1.151	1240	74
KH2013:KH.C1.1035	892	0
KH2013:KH.C1.357	957	1
KH2013:KH.C1.381	889	17
KH2013:KH.C1.33	1833	70
KH2013:KH.C1.957	318	1
KH2013:KH.C1.1228	728	0
KH2013:KH.C1.1219	6023	765
KH2013:KH.C1.265	1280	31
KH2013:KH.C1.930	1251	900
KH2013:KH.C1.226	2274	750
KH2013:KH.C1.237	1119	124
KH2013:KH.C1.1082	1583	92
KH2013:KH.C1.149	2251	174
KH2013:KH.C1.256	900	527
KH2013:KH.C1.1103	1359	107
KH2013:KH.C1.542	1791	537
KH2013:KH.C1.469	834	28
KH2013:KH.C1.724	1553	20
KH2013:KH.C1.661	2462	1390
KH2013:KH.C1.629	1056	0
KH2013:KH.C1.489	1339	10
KH2013:KH.C1.1250	1344	62
KH2013:KH.C1.486	1043	1012
KH2013:KH.C1.520	696	948
KH2013:KH.C1.543	1600	287
KH2013:KH.C1.1248	1356	110
KH2013:KH.C1.827	356	8
KH2013:KH.C1.973	1257	8
KH2013:KH.C1.379	1120	50
KH2013:KH.C1.796	2518	4
KH2013:KH.C1.657	2490	28
KH2013:KH.C1.773	3053	54
KH2013:KH.C1.575	2240	151
KH2013:KH.C1.1091	705	1
KH2013:KH.C1.87	1314	71
KH2013:KH.C1.162	2178	214
KH2013:KH.C1.888	1055	109
KH2013:KH.C1.548	2742	1054
KH2013:KH.C1.126	1727	7
KH2013:KH.C1.865	2990	1860
KH2013:KH.C1.426	1927	451
KH2013:KH.C1.800	414	2
KH2013:KH.C1.1104	1688	93
KH2013:KH.C1.424	1214	40
KH2013:KH.C1.529	3211	93
KH2013:KH.C1.844	1428	7
KH2013:KH.C1.626	772	15
KH2013:KH.C1.1191	1148	62
KH2013:KH.C1.567	1440	262
KH2013:KH.C1.921	362	0
KH2013:KH.C1.911	694	238
KH2013:KH.C1.843	1449	83
KH2013:KH.C1.185	3100	90
KH2013:KH.C1.218	2292	215
KH2013:KH.C1.850	1724	394
KH2013:KH.C1.494	998	512
KH2013:KH.C1.700	1021	66
KH2013:KH.C1.590	307	214
KH2013:KH.C1.763	730	8
KH2013:KH.C1.554	1777	2
KH2013:KH.C1.961	246	52
KH2013:KH.C1.868	1239	1
KH2013:KH.C1.1132	1488	5
KH2013:KH.C1.1146	2200	218
KH2013:KH.C1.812	1832	4
KH2013:KH.C1.955	4891	70
KH2013:KH.C1.277	3867	430
KH2013:KH.C1.901	1865	487
KH2013:KH.C1.719	2257	744
KH2013:KH.C1.893	1027	8
KH2013:KH.C1.640	335	1
KH2013:KH.C1.1072	291	5
KH2013:KH.C1.820	275	0
KH2013:KH.C1.620	4234	686
KH2013:KH.C1.412	1769	4790
KH2013:KH.C1.594	1164	16
KH2013:KH.C1.941	3040	321
KH2013:KH.C1.650	1304	9
KH2013:KH.C1.86	979	354
KH2013:KH.C1.757	527	2
KH2013:KH.C1.1151	1281	349
KH2013:KH.C1.296	1274	3220
KH2013:KH.C1.400	2580	280
KH2013:KH.C1.1041	1463	131
KH2013:KH.C1.786	2358	0
